employee_id,gender,team,financial_q,role_seniority,leadership_for_level,productivity,salary
24356,Man,Legal and financial,2020 Q1,Senior I,Appropriate for level,59,"$46,700"
24356,Man,Legal and financial,2019 Q4,Senior I,Appropriate for level,58,"$46,700"
24356,Man,Legal and financial,2019 Q3,Senior I,Appropriate for level,59,"$46,700"
24356,Man,Legal and financial,2019 Q2,Senior I,Appropriate for level,58,"$46,700"
24356,Man,Legal and financial,2019 Q1,Senior I,Appropriate for level,57,"$46,700"
24355,Woman,Legal and financial,2020 Q4,Senior I,Appropriate for level,75,"$48,100"
24355,Woman,Legal and financial,2020 Q3,Senior I,Appropriate for level,74,"$48,100"
24355,Woman,Legal and financial,2020 Q2,Senior I,Appropriate for level,74,"$48,100"
24355,Woman,Legal and financial,2020 Q1,Senior I,Appropriate for level,73,"$48,100"
24355,Woman,Legal and financial,2019 Q4,Junior II,Appropriate for level,61,"$41,100"
24355,Woman,Legal and financial,2019 Q3,Junior II,Appropriate for level,40,"$41,100"
24355,Woman,Legal and financial,2019 Q2,Junior II,Appropriate for level,41,"$41,100"
24355,Woman,Legal and financial,2019 Q1,Junior II,Appropriate for level,38,"$41,100"
24355,Woman,Legal and financial,2018 Q4,Junior II,Needs improvement,39,"$41,100"
24355,Woman,Legal and financial,2018 Q3,Junior II,Appropriate for level,40,"$41,100"
24355,Woman,Legal and financial,2018 Q2,Junior II,Appropriate for level,38,"$41,100"
24355,Woman,Legal and financial,2018 Q1,Junior II,Appropriate for level,36,"$41,100"
24355,Woman,Legal and financial,2017 Q4,Junior II,Appropriate for level,38,"$41,100"
24355,Woman,Legal and financial,2017 Q3,Junior II,Appropriate for level,37,"$41,100"
24355,Woman,Legal and financial,2017 Q2,Junior II,Appropriate for level,37,"$41,100"
24355,Woman,Legal and financial,2017 Q1,Junior II,Appropriate for level,37,"$41,100"
24355,Woman,Legal and financial,2016 Q4,Junior II,Appropriate for level,36,"$41,100"
24354,Man,Legal and financial,2020 Q4,Senior II,Appropriate for level,42,"$60,100"
24354,Man,Legal and financial,2020 Q3,Senior II,Appropriate for level,43,"$60,100"
24354,Man,Legal and financial,2020 Q2,Senior II,Appropriate for level,41,"$60,100"
24354,Man,Legal and financial,2020 Q1,Senior II,Appropriate for level,40,"$60,100"
24354,Man,Legal and financial,2019 Q4,Senior II,Appropriate for level,41,"$60,100"
24354,Man,Legal and financial,2019 Q3,Senior II,Appropriate for level,41,"$60,100"
24354,Man,Legal and financial,2019 Q2,Senior I,Appropriate for level,58,"$53,100"
24354,Man,Legal and financial,2019 Q1,Senior I,Appropriate for level,38,"$53,100"
24354,Man,Legal and financial,2018 Q4,Senior I,Appropriate for level,39,"$53,100"
24354,Man,Legal and financial,2018 Q3,Senior I,Appropriate for level,37,"$53,100"
24354,Man,Legal and financial,2018 Q2,Senior I,Appropriate for level,38,"$53,100"
24354,Man,Legal and financial,2018 Q1,Senior I,Appropriate for level,36,"$53,100"
24354,Man,Legal and financial,2017 Q4,Senior I,Appropriate for level,36,"$53,100"
24354,Man,Legal and financial,2017 Q3,Senior I,Appropriate for level,36,"$53,100"
24354,Man,Legal and financial,2017 Q2,Junior II,Exceeds expectations,87,"$46,100"
24353,Man,Legal and financial,2020 Q4,Senior II,Appropriate for level,44,"$54,700"
24353,Man,Legal and financial,2020 Q3,Senior II,Appropriate for level,43,"$54,700"
24353,Man,Legal and financial,2020 Q2,Senior II,Appropriate for level,42,"$54,700"
24353,Man,Legal and financial,2020 Q1,Senior II,Appropriate for level,42,"$54,700"
24353,Man,Legal and financial,2019 Q4,Senior II,Appropriate for level,43,"$54,700"
24353,Man,Legal and financial,2019 Q3,Senior II,Appropriate for level,41,"$54,700"
24353,Man,Legal and financial,2019 Q2,Senior II,Appropriate for level,42,"$54,700"
24353,Man,Legal and financial,2019 Q1,Senior I,Exceeds expectations,88,"$47,700"
24353,Man,Legal and financial,2018 Q4,Senior I,Appropriate for level,68,"$47,700"
24353,Man,Legal and financial,2018 Q3,Senior I,Appropriate for level,68,"$47,700"
24353,Man,Legal and financial,2018 Q2,Senior I,Appropriate for level,68,"$47,700"
24353,Man,Legal and financial,2018 Q1,Junior II,Exceeds expectations,77,"$40,700"
24353,Man,Legal and financial,2017 Q4,Junior II,Appropriate for level,56,"$40,700"
24353,Man,Legal and financial,2017 Q3,Junior II,Appropriate for level,57,"$40,700"
24353,Man,Legal and financial,2017 Q2,Junior II,Appropriate for level,56,"$40,700"
24353,Man,Legal and financial,2017 Q1,Junior I,Appropriate for level,34,"$37,900"
24353,Man,Legal and financial,2016 Q4,Junior I,Appropriate for level,12,"$37,900"
24353,Man,Legal and financial,2016 Q3,Junior I,Appropriate for level,13,"$37,900"
24353,Man,Legal and financial,2016 Q2,Junior I,Appropriate for level,12,"$37,900"
24353,Man,Legal and financial,2016 Q1,Junior I,Appropriate for level,12,"$37,900"
24353,Man,Legal and financial,2015 Q4,Junior I,Appropriate for level,11,"$37,900"
24352,Woman,Legal and financial,2020 Q4,Senior III,Appropriate for level,57,"$63,700"
24352,Woman,Legal and financial,2020 Q3,Senior III,Appropriate for level,56,"$63,700"
24352,Woman,Legal and financial,2020 Q2,Senior III,Appropriate for level,58,"$63,700"
24352,Woman,Legal and financial,2020 Q1,Senior III,Appropriate for level,55,"$63,700"
24352,Woman,Legal and financial,2019 Q4,Senior II,Appropriate for level,83,"$56,700"
24352,Woman,Legal and financial,2019 Q3,Senior II,Appropriate for level,63,"$56,700"
24352,Woman,Legal and financial,2019 Q2,Senior II,Appropriate for level,62,"$56,700"
24352,Woman,Legal and financial,2019 Q1,Senior II,Appropriate for level,62,"$56,700"
24352,Woman,Legal and financial,2018 Q4,Senior II,Appropriate for level,62,"$56,700"
24352,Woman,Legal and financial,2018 Q3,Senior II,Appropriate for level,60,"$56,700"
24352,Woman,Legal and financial,2018 Q2,Senior II,Appropriate for level,61,"$56,700"
24352,Woman,Legal and financial,2018 Q1,Senior II,Appropriate for level,60,"$56,700"
24352,Woman,Legal and financial,2017 Q4,Senior II,Appropriate for level,60,"$56,700"
24351,Woman,Legal and financial,2020 Q4,Senior III,Appropriate for level,35,"$57,700"
24351,Woman,Legal and financial,2020 Q3,Senior III,Appropriate for level,37,"$57,700"
24351,Woman,Legal and financial,2020 Q2,Senior III,Appropriate for level,35,"$57,700"
24351,Woman,Legal and financial,2020 Q1,Senior III,Appropriate for level,35,"$57,700"
24351,Woman,Legal and financial,2019 Q4,Senior III,Appropriate for level,33,"$57,700"
24351,Woman,Legal and financial,2019 Q3,Senior III,Appropriate for level,33,"$57,700"
24351,Woman,Legal and financial,2019 Q2,Senior III,Appropriate for level,35,"$57,700"
24351,Woman,Legal and financial,2019 Q1,Senior III,Appropriate for level,33,"$57,700"
24351,Woman,Legal and financial,2018 Q4,Senior III,Appropriate for level,34,"$57,700"
24351,Woman,Legal and financial,2018 Q3,Senior III,Appropriate for level,32,"$57,700"
24351,Woman,Legal and financial,2018 Q2,Senior III,Appropriate for level,32,"$57,700"
24351,Woman,Legal and financial,2018 Q1,Senior III,Appropriate for level,31,"$57,700"
24351,Woman,Legal and financial,2017 Q4,Senior III,Appropriate for level,30,"$57,700"
24351,Woman,Legal and financial,2017 Q3,Senior III,Appropriate for level,31,"$57,700"
24351,Woman,Legal and financial,2017 Q2,Senior III,Appropriate for level,32,"$57,700"
24351,Woman,Legal and financial,2017 Q1,Senior II,Appropriate for level,67,"$50,700"
24351,Woman,Legal and financial,2016 Q4,Senior II,Appropriate for level,46,"$50,700"
24351,Woman,Legal and financial,2016 Q3,Senior II,Appropriate for level,46,"$50,700"
24351,Woman,Legal and financial,2016 Q2,Senior II,Appropriate for level,46,"$50,700"
24351,Woman,Legal and financial,2016 Q1,Senior II,Appropriate for level,46,"$50,700"
24351,Woman,Legal and financial,2015 Q4,Senior II,Appropriate for level,46,"$50,700"
24351,Woman,Legal and financial,2015 Q3,Senior II,Appropriate for level,46,"$50,700"
24351,Woman,Legal and financial,2015 Q2,Senior II,Appropriate for level,44,"$50,700"
24351,Woman,Legal and financial,2015 Q1,Senior II,Appropriate for level,43,"$50,700"
24350,Woman,Legal and financial,2020 Q4,Senior III,Appropriate for level,47,"$58,300"
24350,Woman,Legal and financial,2020 Q3,Senior III,Appropriate for level,46,"$58,300"
24350,Woman,Legal and financial,2020 Q2,Senior III,Appropriate for level,44,"$58,300"
24350,Woman,Legal and financial,2020 Q1,Senior III,Appropriate for level,45,"$58,300"
24350,Woman,Legal and financial,2019 Q4,Senior III,Appropriate for level,44,"$58,300"
24350,Woman,Legal and financial,2019 Q3,Senior II,Appropriate for level,54,"$51,300"
24350,Woman,Legal and financial,2019 Q2,Senior II,Appropriate for level,33,"$51,300"
24350,Woman,Legal and financial,2019 Q1,Senior II,Appropriate for level,32,"$51,300"
24350,Woman,Legal and financial,2018 Q4,Senior II,Appropriate for level,31,"$51,300"
24350,Woman,Legal and financial,2018 Q3,Senior II,Needs improvement,31,"$51,300"
24350,Woman,Legal and financial,2018 Q2,Senior II,Appropriate for level,31,"$51,300"
24350,Woman,Legal and financial,2018 Q1,Senior II,Appropriate for level,29,"$51,300"
24350,Woman,Legal and financial,2017 Q4,Senior II,Appropriate for level,31,"$51,300"
24350,Woman,Legal and financial,2017 Q3,Senior II,Appropriate for level,30,"$51,300"
24350,Woman,Legal and financial,2017 Q2,Senior II,Appropriate for level,28,"$51,300"
24350,Woman,Legal and financial,2017 Q1,Senior II,Appropriate for level,29,"$51,300"
24350,Woman,Legal and financial,2016 Q4,Senior I,Appropriate for level,50,"$44,300"
24350,Woman,Legal and financial,2016 Q3,Senior I,Needs improvement,28,"$44,300"
24350,Woman,Legal and financial,2016 Q2,Senior I,Appropriate for level,29,"$44,300"
24350,Woman,Legal and financial,2016 Q1,Senior I,Appropriate for level,28,"$44,300"
24350,Woman,Legal and financial,2015 Q4,Senior I,Appropriate for level,29,"$44,300"
24350,Woman,Legal and financial,2015 Q3,Junior II,Appropriate for level,70,"$37,300"
24350,Woman,Legal and financial,2015 Q2,Junior II,Appropriate for level,50,"$37,300"
24350,Woman,Legal and financial,2015 Q1,Junior II,Appropriate for level,49,"$37,300"
24350,Woman,Legal and financial,2014 Q4,Junior II,Appropriate for level,49,"$37,300"
24349,Man,Legal and financial,2020 Q4,Manager,Appropriate for level,61,"$76,800"
24349,Man,Legal and financial,2020 Q3,Manager,Appropriate for level,61,"$76,800"
24349,Man,Legal and financial,2020 Q2,Manager,Exceeds expectations,61,"$76,800"
24349,Man,Legal and financial,2020 Q1,Manager,Appropriate for level,59,"$76,800"
24349,Man,Legal and financial,2019 Q4,Manager,Appropriate for level,60,"$76,800"
24349,Man,Legal and financial,2019 Q3,Manager,Appropriate for level,58,"$76,800"
24349,Man,Legal and financial,2019 Q2,Manager,Appropriate for level,58,"$76,800"
24349,Man,Legal and financial,2019 Q1,Manager,Appropriate for level,60,"$76,800"
24349,Man,Legal and financial,2018 Q4,Manager,Appropriate for level,58,"$76,800"
24349,Man,Legal and financial,2018 Q3,Senior III,Exceeds expectations,63,"$67,600"
24349,Man,Legal and financial,2018 Q2,Senior III,Appropriate for level,44,"$67,600"
24349,Man,Legal and financial,2018 Q1,Senior III,Appropriate for level,42,"$67,600"
24349,Man,Legal and financial,2017 Q4,Senior III,Appropriate for level,40,"$67,600"
24349,Man,Legal and financial,2017 Q3,Senior III,Appropriate for level,41,"$67,600"
24349,Man,Legal and financial,2017 Q2,Senior III,Appropriate for level,41,"$67,600"
24349,Man,Legal and financial,2017 Q1,Senior II,Appropriate for level,65,"$60,600"
24349,Man,Legal and financial,2016 Q4,Senior II,Appropriate for level,45,"$60,600"
24349,Man,Legal and financial,2016 Q3,Senior II,Appropriate for level,45,"$60,600"
24349,Man,Legal and financial,2016 Q2,Senior II,Appropriate for level,44,"$60,600"
24349,Man,Legal and financial,2016 Q1,Senior II,Appropriate for level,44,"$60,600"
24348,Man,Legal and financial,2020 Q4,Manager,Appropriate for level,33,"$67,800"
24348,Man,Legal and financial,2020 Q3,Manager,Appropriate for level,33,"$67,800"
24348,Man,Legal and financial,2020 Q2,Manager,Appropriate for level,31,"$67,800"
24348,Man,Legal and financial,2020 Q1,Manager,Appropriate for level,32,"$67,800"
24348,Man,Legal and financial,2019 Q4,Manager,Appropriate for level,31,"$67,800"
24348,Man,Legal and financial,2019 Q3,Manager,Appropriate for level,30,"$67,800"
24348,Man,Legal and financial,2019 Q2,Manager,Appropriate for level,31,"$67,800"
24348,Man,Legal and financial,2019 Q1,Manager,Appropriate for level,32,"$67,800"
24348,Man,Legal and financial,2018 Q4,Manager,Appropriate for level,29,"$67,800"
24348,Man,Legal and financial,2018 Q3,Manager,Appropriate for level,29,"$67,800"
24348,Man,Legal and financial,2018 Q2,Manager,Appropriate for level,28,"$67,800"
24348,Man,Legal and financial,2018 Q1,Manager,Appropriate for level,29,"$67,800"
24348,Man,Legal and financial,2017 Q4,Manager,Appropriate for level,29,"$67,800"
24348,Man,Legal and financial,2017 Q3,Manager,Appropriate for level,28,"$67,800"
24348,Man,Legal and financial,2017 Q2,Manager,Appropriate for level,28,"$67,800"
24348,Man,Legal and financial,2017 Q1,Manager,Appropriate for level,28,"$67,800"
24348,Man,Legal and financial,2016 Q4,Senior III,Exceeds expectations,98,"$58,600"
24348,Man,Legal and financial,2016 Q3,Senior III,Exceeds expectations,77,"$58,600"
24348,Man,Legal and financial,2016 Q2,Senior III,Appropriate for level,78,"$58,600"
24348,Man,Legal and financial,2016 Q1,Senior III,Appropriate for level,76,"$58,600"
24348,Man,Legal and financial,2015 Q4,Senior III,Appropriate for level,77,"$58,600"
24347,Woman,Legal and financial,2020 Q4,Director,Appropriate for level,68,"$117,800"
24347,Woman,Legal and financial,2020 Q3,Director,Appropriate for level,67,"$117,800"
24347,Woman,Legal and financial,2020 Q2,Director,Appropriate for level,66,"$117,800"
24347,Woman,Legal and financial,2020 Q1,Director,Appropriate for level,66,"$117,800"
24347,Woman,Legal and financial,2019 Q4,Director,Appropriate for level,65,"$117,800"
24347,Woman,Legal and financial,2019 Q3,Director,Appropriate for level,66,"$117,800"
24347,Woman,Legal and financial,2019 Q2,Director,Appropriate for level,63,"$117,800"
24347,Woman,Legal and financial,2019 Q1,Manager,Appropriate for level,55,"$67,800"
24347,Woman,Legal and financial,2018 Q4,Manager,Needs improvement,36,"$67,800"
24347,Woman,Legal and financial,2018 Q3,Manager,Appropriate for level,35,"$67,800"
24347,Woman,Legal and financial,2018 Q2,Manager,Appropriate for level,36,"$67,800"
24347,Woman,Legal and financial,2018 Q1,Manager,Needs improvement,35,"$67,800"
24347,Woman,Legal and financial,2017 Q4,Manager,Appropriate for level,35,"$67,800"
24347,Woman,Legal and financial,2017 Q3,Manager,Appropriate for level,34,"$67,800"
24347,Woman,Legal and financial,2017 Q2,Manager,Appropriate for level,34,"$67,800"
24347,Woman,Legal and financial,2017 Q1,Manager,Needs improvement,33,"$67,800"
24347,Woman,Legal and financial,2016 Q4,Manager,Appropriate for level,33,"$67,800"
24347,Woman,Legal and financial,2016 Q3,Manager,Appropriate for level,33,"$67,800"
24347,Woman,Legal and financial,2016 Q2,Manager,Appropriate for level,32,"$67,800"
24347,Woman,Legal and financial,2016 Q1,Manager,Appropriate for level,31,"$67,800"
24347,Woman,Legal and financial,2015 Q4,Manager,Appropriate for level,32,"$67,800"
24346,Woman,Legal and financial,2020 Q4,Director,Appropriate for level,38,"$122,700"
24346,Woman,Legal and financial,2020 Q3,Director,Appropriate for level,37,"$122,700"
24346,Woman,Legal and financial,2020 Q2,Director,Appropriate for level,36,"$122,700"
24346,Woman,Legal and financial,2020 Q1,Director,Appropriate for level,37,"$122,700"
24346,Woman,Legal and financial,2019 Q4,Director,Appropriate for level,37,"$122,700"
24346,Woman,Legal and financial,2019 Q3,Director,Appropriate for level,36,"$122,700"
24346,Woman,Legal and financial,2019 Q2,Director,Appropriate for level,35,"$122,700"
24346,Woman,Legal and financial,2019 Q1,Director,Needs improvement,35,"$122,700"
24346,Woman,Legal and financial,2018 Q4,Director,Appropriate for level,35,"$122,700"
24346,Woman,Legal and financial,2018 Q3,Director,Appropriate for level,34,"$122,700"
24346,Woman,Legal and financial,2018 Q2,Director,Appropriate for level,34,"$122,700"
24346,Woman,Legal and financial,2018 Q1,Director,Appropriate for level,33,"$122,700"
24346,Woman,Legal and financial,2017 Q4,Director,Needs improvement,33,"$122,700"
24346,Woman,Legal and financial,2017 Q3,Director,Appropriate for level,32,"$122,700"
24346,Woman,Legal and financial,2017 Q2,Director,Appropriate for level,31,"$122,700"
24346,Woman,Legal and financial,2017 Q1,Director,Appropriate for level,33,"$122,700"
24346,Woman,Legal and financial,2016 Q4,Manager,Appropriate for level,74,"$72,700"
24346,Woman,Legal and financial,2016 Q3,Manager,Appropriate for level,55,"$72,700"
24346,Woman,Legal and financial,2016 Q2,Manager,Appropriate for level,54,"$72,700"
24346,Woman,Legal and financial,2016 Q1,Manager,Appropriate for level,53,"$72,700"
24346,Woman,Legal and financial,2015 Q4,Manager,Appropriate for level,53,"$72,700"
24346,Woman,Legal and financial,2015 Q3,Manager,Appropriate for level,51,"$72,700"
24346,Woman,Legal and financial,2015 Q2,Manager,Appropriate for level,52,"$72,700"
24346,Woman,Legal and financial,2015 Q1,Manager,Appropriate for level,52,"$72,700"
24346,Woman,Legal and financial,2014 Q4,Manager,Appropriate for level,51,"$72,700"
24346,Woman,Legal and financial,2014 Q3,Manager,Appropriate for level,51,"$72,700"
24346,Woman,Legal and financial,2014 Q2,Manager,Appropriate for level,50,"$72,700"
24346,Woman,Legal and financial,2014 Q1,Manager,Appropriate for level,50,"$72,700"
24345,Man,Legal and financial,2020 Q4,Vice president,Appropriate for level,61,"$154,200"
24345,Man,Legal and financial,2020 Q3,Vice president,Appropriate for level,60,"$154,200"
24345,Man,Legal and financial,2020 Q2,Vice president,Appropriate for level,59,"$154,200"
24345,Man,Legal and financial,2020 Q1,Vice president,Appropriate for level,59,"$154,200"
24345,Man,Legal and financial,2019 Q4,Vice president,Appropriate for level,58,"$154,200"
24345,Man,Legal and financial,2019 Q3,Vice president,Appropriate for level,57,"$154,200"
24345,Man,Legal and financial,2019 Q2,Vice president,Appropriate for level,58,"$154,200"
24345,Man,Legal and financial,2019 Q1,Vice president,Appropriate for level,57,"$154,200"
24345,Man,Legal and financial,2018 Q4,Vice president,Appropriate for level,57,"$154,200"
